Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2000-02-18,23.96986198425293,25.192405755031057,23.9097369108519,25.03207283758552,8121300
2000-02-22,24.771530151367188,25.29261350732871,24.090112043670107,24.370696941771527,7068600
2000-02-23,24.811620712280273,25.392831158786258,24.551079869930053,24.811620712280273,4452900
2000-02-24,24.37070655822754,24.87174780921047,23.929788569280007,24.77153992598835,5199900
2000-02-25,24.33061408996582,25.25253255683943,24.009948233126806,24.571114400030957,4644300
2000-02-28,24.99199104309082,25.733534310067167,24.49094993164114,24.611200091968556,6051000
2000-02-29,25.53312110900879,25.974039050188505,24.91182973151935,24.91182973151935,6166950
2000-03-01,26.29471206665039,26.29471206665039,25.29262580319526,25.613293627685604,4866300
2000-03-02,25.833751678466797,26.014126985379768,25.573210791729732,25.813711200947026,3583800
2000-03-03,26.014122009277344,26.414957171214223,25.452955718361167,26.29470698960759,5981400
2000-03-06,26.755664825439453,27.0562902729163,26.37487198034474,26.59533186507584,5691450
2000-03-07,26.23457145690918,26.99615502566799,25.97402888883869,26.75565475817874,4566900
2000-03-08,25.33270263671875,26.114328727682906,25.21245246887811,25.89386886339377,5247750
2000-03-09,26.014122009277344,26.054206626394325,25.032080082737952,25.252538137392726,3979500
2000-03-10,25.232494354248047,26.154412970979383,24.93186891780001,25.653369965275303,5311350
2000-03-13,25.673412322998047,26.034162847442985,24.731453231904727,24.89178618670068,4723350
2000-03-14,25.33270263671875,25.95399394731409,25.172367856349933,25.81370330808131,4129650
2000-03-15,26.65545654296875,26.9961647665574,24.751494181767498,24.971954063094348,8861700
2000-03-16,28.90011215209961,28.980279512027725,26.99615249149471,27.2366527364078,15634950
2000-03-17,29.18071937561035,29.581552812941986,28.379050666074424,28.619551095447935,11889150
2000-03-20,27.75773048400879,29.020356519405787,27.096354941657978,28.8600236662171,8076150
2000-03-21,29.50136947631836,29.661704232652784,27.417034157815895,27.717659532353352,8345550
2000-03-22,29.361082077026367,29.54145732152372,28.459205854539604,29.06045666953078,8604150
2000-03-23,31.5856990814209,31.8061588727848,29.16065605538871,29.180698355023065,10431450
2000-03-24,30.84416961669922,32.30721217643952,30.784044529727094,31.10471043699706,9489000
2000-03-27,30.3631649017334,31.06462538013682,30.0024144276534,30.784040454826734,4828950
2000-03-28,30.22287368774414,30.703874339723473,29.86212319875964,30.06254074870832,7325700
2000-03-29,28.980283737182617,30.303035277054025,28.639575618839583,30.222867905437976,9088350
2000-03-30,27.898046493530273,29.10054849756175,27.55733820401217,28.679672796150733,8017200
2000-03-31,27.95816993713379,28.338962827471548,27.577377046796027,28.218712634193555,6805050
2000-04-03,29.661697387695312,29.82203027215844,28.158570861880875,28.198653624278847,8509500
2000-04-04,27.962976455688477,29.614968511267417,26.754202230738784,29.49409108877245,12638700
2000-04-05,27.842100143432617,28.023416284405283,27.15712928494244,27.15712928494244,7310700
2000-04-06,28.184598922729492,28.446498892530446,27.983135846814676,28.04357458514473,4853400
2000-04-07,27.842100143432617,28.446487280008167,27.72122271611751,28.446487280008167,4914150
2000-04-10,28.406185150146484,28.708378609190596,27.43916608120533,27.560043464822975,7864950
2000-04-11,27.72121810913086,28.325605145263385,27.39887958615542,28.043558476549162,8217150
2000-04-12,27.983118057250977,29.312769455219705,27.88238750555244,28.34575025669699,9133350
2000-04-13,27.23771095275879,27.962975461954525,27.15712723692128,27.721220625555944,6781050
2000-04-14,25.424541473388672,26.55273157539363,24.41723059500936,26.431854196210416,13084500
2000-04-17,25.343961715698242,25.605861514934226,24.1553327396849,24.98132952188591,8708700
2000-04-18,25.9483585357666,26.08938099049066,25.16265515151417,25.223093873379742,6833400
2000-04-19,25.14250373840332,26.109523112957294,24.376947348362453,26.028937550263436,9057150
2000-04-20,24.92090606689453,25.202952886460775,24.57841866694569,25.18280602633324,4540650
2000-04-24,24.094894409179688,24.63884270821634,23.994163857505665,24.49782030476126,7792800
2000-04-25,25.16265106201172,25.323820345978437,24.2560703813681,24.417239665334815,6327150
2000-04-26,24.638839721679688,25.38425087815394,24.558256027885324,25.38425087815394,5500500
2000-04-27,23.812837600708008,24.33663882821078,23.631521578367593,24.215761479983836,9298200
2000-04-28,23.24875259399414,24.07474938823368,23.127875194294962,23.93372514043706,8603250
2000-05-01,23.772558212280273,24.2963597140203,23.067438748828515,23.36963227760986,8439750
2000-05-02,24.538105010986328,24.820151580206584,23.651671618835373,23.792693981224396,8411250
2000-05-03,23.933732986450195,24.73958319676802,23.933732986450195,24.235926584763963,9320550
2000-05-04,23.61139488220215,24.316514578039005,23.490517430852233,24.21578213895172,6172200
2000-05-05,23.268922805786133,23.45023908738966,22.72497396097555,23.208484045251623,14505150
2000-05-08,23.208457946777344,23.59123694786649,22.986850022169165,23.08758056163788,5497650
2000-05-09,22.84583282470703,23.43007308459858,22.84583282470703,23.289050654815533,6378000
2000-05-10,22.16085433959961,22.785388139492746,22.16085433959961,22.785388139492746,6616050
2000-05-11,22.563779830932617,22.785387761991018,22.08027027630151,22.583924832747197,7853100
2000-05-12,23.087594985961914,23.49051924001231,21.9594059679546,22.281744633417446,12221850
2000-05-15,24.054615020751953,24.23593121437571,23.22861964239162,23.45022770867276,6703200
2000-05-16,23.933732986450195,24.719436342065986,23.752416827461936,24.699289487363952,7925100
2000-05-17,23.853151321411133,24.15534496925183,23.550957673570437,23.611396403138574,4350600
2000-05-18,24.21578025817871,24.618706294346627,23.772564200614752,23.772564200614752,5156250
2000-05-19,23.369640350341797,24.15534379658412,23.28905661112547,24.054613200341933,5114550
2000-05-22,23.268922805786133,23.611408500666823,22.72497396097555,23.611408500666823,4164600
2000-05-23,23.571102142333984,24.034465073907256,23.18832294572091,23.18832294572091,5208750
2000-05-24,23.087594985961914,23.67183543100154,22.724962603983453,23.369641779352822,8573100
2000-05-25,22.644372940063477,23.772563599472765,22.483203636337866,23.20846826976812,7721400
2000-05-26,22.724946975708008,22.966701730768733,22.362314843116923,22.684655131345355,6163950
2000-05-30,23.691972732543945,23.691972732543945,22.92641640532027,23.087585673040273,4197750
2000-05-31,24.074764251708984,24.296372339828114,23.530815617235223,23.530815617235223,4983150
2000-06-01,24.860464096069336,25.223096464515518,24.316515543400065,24.457538012611177,8779650
2000-06-02,26.008792877197266,26.55274128237491,25.78718303805171,26.55274128237491,8867400
2000-06-05,25.585721969604492,26.149815384018368,25.545428265401277,25.948354240774744,4890450
2000-06-06,24.82015037536621,25.58570821021089,24.658981178555702,25.58570821021089,5546850
2000-06-07,24.779874801635742,25.28353140835335,24.69928922811679,24.96119095872088,5901150
2000-06-08,24.658994674682617,25.041773801603995,24.29636240005493,25.041773801603995,3975150
2000-06-09,23.631534576416016,25.343965232999615,23.007000652250543,24.820161872947423,10294950
2000-06-12,23.495561599731445,24.054619978631806,23.299135682820506,23.873303747637095,5142600
2000-06-13,23.299123764038086,23.45022054590604,23.027149556675774,23.389781833158857,5649900
2000-06-14,24.205711364746094,24.35680818974451,23.329349779755287,23.631543429752114,5920600
2000-06-15,23.60132598876953,24.115055235644157,22.54364812755707,24.084835868180942,9911800
2000-06-16,21.969470977783203,22.69473549424372,21.33486452588025,22.604077429686157,16619900
2000-06-19,22.664525985717773,22.90628092956543,21.81838368225098,21.939261154174805,7731000
2000-06-20,23.178239822387695,23.480433301167196,22.966704387242046,23.208459170265648,5643600
2000-06-21,22.724946975708008,23.178237141446864,22.422753531882105,23.057359763916505,4059300
2000-06-22,22.42276954650879,22.87606003599347,22.241453350714917,22.845840670027822,3268600
2000-06-23,22.664525985717773,23.238693977355958,22.452990409851076,22.543648513793947,3662500
2000-06-26,22.996931076049805,23.420002081391065,22.513421355659798,22.513421355659798,3195000
2000-06-27,23.178239822387695,23.571091344801047,23.117801126631797,23.389775257533348,5146100
2000-06-28,22.747615814208984,23.66175115579626,22.573854550932065,23.268899604039746,4898400
2000-06-29,23.027145385742188,23.63153240374067,22.5436357713434,22.936487333042415,4679500
2000-06-30,22.27167510986328,23.32935303231269,22.060139525373398,23.057378709397128,6995300
2000-07-03,23.157814025878906,23.370829397996058,22.33618330485561,22.33618330485561,2746100
2000-07-05,23.249101638793945,24.192455239320925,23.066517070950013,23.583840013174488,5083900
2000-07-06,23.370820999145508,23.46211326867342,22.70134435594082,23.279528729617596,3497600
2000-07-07,24.375036239624023,24.679343808158656,23.49254429087359,23.49254429087359,6245000
2000-07-10,24.222888946533203,24.831504246697353,24.192458181524994,24.435904301590654,3393600
2000-07-11,24.679340362548828,25.28795541464621,24.25330982608066,24.52718659952448,4641900
2000-07-12,24.618484497070312,25.40968424604909,24.588053737494207,25.166238169440234,4531400
2000-07-13,24.70977020263672,25.227092977815072,24.64890869967456,25.014077717447517,4588500
2000-07-14,25.56183433532715,25.683557355971566,24.83149621146066,25.044511497588385,4532300
2000-07-17,25.33361053466797,26.17045652830565,25.227102862750446,26.17045652830565,5069900
2000-07-18,24.801061630249023,25.074938384448092,24.4054618741837,24.95321538258184,3273200
2000-07-19,24.679340362548828,25.074940146412125,24.405463589105004,24.831494125573172,4287100
2000-07-20,24.983659744262695,25.927013522669693,24.588059772672665,24.709782840854214,6117400
2000-07-21,25.675954818725586,26.170454689308446,25.135808806242764,25.805285554108796,5470100
2000-07-24,25.105382919311523,25.622705961285217,24.709782946037524,25.531413659760446,3232600
2000-07-25,24.953222274780273,25.19666834575374,24.770637721550173,25.135806828010374,2697100
2000-07-26,24.04030418395996,24.831504068495352,23.675135006482087,24.831504068495352,4654000
2000-07-27,24.283740997314453,24.527187022350187,23.55340292220725,24.04029497227872,3556100
2000-07-28,23.553409576416016,24.405470904761813,23.40125576778284,24.37504014303518,2880800
2000-07-31,24.253318786621094,24.253318786621094,23.49254969042846,23.857718856600926,3650700
2000-08-01,25.135812759399414,25.98787420887058,24.16202824571808,24.28375130992825,10556800
2000-08-02,25.044513702392578,25.5009750699939,24.679344608311517,25.287959765113282,6692900
2000-08-03,24.466325759887695,25.28795610257049,24.34460274615691,24.831494801080048,5914200
2000-08-04,25.531408309936523,25.683562113928993,24.648916246780196,25.257531462750077,8546500
2000-08-07,26.079158782958984,26.353035596315614,25.592266670324978,25.835712726641983,6924000
2000-08-08,26.04874038696289,26.231325015843474,25.622709586241537,26.200894244363376,3458500
2000-08-09,25.470548629760742,26.10959465272965,25.379256340765185,26.018302363734094,6305600
2000-08-10,25.257535934448242,25.89658202435597,25.196674402076077,25.47055129775082,4979200
2000-08-11,25.318405151367188,25.531420579323402,24.983666621721706,25.105389723410973,4492200
2000-08-14,25.683570861816406,25.805293946469565,25.105386209713906,25.683570861816406,4970100
2000-08-15,25.22710609436035,25.987875276940578,25.135813792450723,25.805290673121323,7236200
2000-08-16,24.527189254760742,25.2270966404425,24.375035475264706,24.95321983734964,5305600
2000-08-17,24.679340362548828,24.89235563078291,24.375032836500136,24.375032836500136,4514400
2000-08-18,24.70977020263672,24.953216214485355,24.466324190788082,24.7402009541178,3694100
2000-08-21,24.801061630249023,25.135799885381218,24.648907877916205,24.831492380715584,3502300
2000-08-22,25.683570861816406,26.04874011577588,24.8315092692443,25.044524667387325,7456800
2000-08-23,26.4443302154541,26.474760975195704,25.683561221913994,25.774853501138807,6868200
2000-08-24,25.927003860473633,26.718203508797945,25.805280837654507,25.987865371883196,4508200
2000-08-25,25.34881591796875,26.14001545442396,25.25752366376238,25.86613869180485,4746600
2000-08-28,25.653135299682617,25.95744295448312,25.31839687940206,25.31839687940206,5261600
2000-08-29,25.257535934448242,25.89658202435597,25.135812869703916,25.835720491983807,7020300
2000-08-30,25.927003860473633,26.231311417521443,25.470542524901912,25.561834792016256,8367100
2000-08-31,27.205116271972656,27.539854839077464,26.04874667651968,26.14003901300281,8450600
2000-09-01,27.41811180114746,27.661557854875742,26.839927423542797,27.600696341443673,5478500
2000-09-05,27.81372833251953,28.026743757385656,27.35726670780641,27.47898980772991,4851200
2000-09-06,27.265958786010742,28.36146605866296,27.14423575571605,27.874573937484197,6821900
2000-09-07,27.874576568603516,27.90500732904959,27.235530599235968,27.539838203696704,3495800
2000-09-08,28.148456573486328,28.391902684392157,27.631133587811444,27.691995115537903,4496500
2000-09-11,27.996295928955078,28.422326519178306,27.509403825842817,27.996295928955078,5219500
2000-09-12,25.713991165161133,28.2093133847389,25.318391301081732,28.118021108412883,7314600
2000-09-13,24.679340362548828,24.92278638338778,24.16201756826605,24.52718659952448,42585300
2000-09-14,24.34461212158203,25.31839660644531,24.314181356430055,25.31839660644531,20361300
2000-09-15,23.918575286865234,24.49675967675129,23.58383695587857,24.49675967675129,14822300
2000-09-18,22.67091941833496,23.91858075545138,22.67091941833496,23.91858075545138,15120400
2000-09-19,22.823076248168945,23.24910700480143,22.6100608698527,22.731783943176268,15642000
2000-09-20,22.640480041503906,22.91435681619952,22.21444950308851,22.79263380522369,12493000
2000-09-21,21.727561950683594,22.67091548075529,21.727561950683594,22.640484721720718,12166800
2000-09-22,23.005653381347656,23.157807173552335,21.697130768387407,21.788423043710214,17425600
2000-09-25,22.883920669555664,23.70555079997854,22.883920669555664,23.127366634125405,11709900
2000-09-26,22.427459716796875,23.340382093328635,22.275305987374914,23.066505380369108,8176500
2000-09-27,22.153583526611328,22.853490698468555,22.031860540201375,22.61004472564865,7879200
2000-09-28,22.823076248168945,22.91436855316162,21.97101473490397,22.062307039896645,9307900
2000-09-29,22.488330841064453,23.18823829619907,22.488330841064453,22.579623117821143,8576500
2000-10-02,23.127370834350586,23.127370834350586,22.549186563491823,22.70134031898097,7138200
2000-10-03,22.76222038269043,23.431697452769562,22.670928054952366,23.18825124546806,9742300
2000-10-04,22.336917877197266,22.888446713671275,22.275636895366823,22.73524425909516,6363900
2000-10-05,21.785388946533203,22.76588465158111,21.69346747418496,22.367558271405397,9189200
2000-10-06,21.01937484741211,22.061151443347985,20.46784606132841,21.8160275384219,13400700
2000-10-09,20.621055603027344,21.203225077704193,20.559774605692937,21.141944080369786,6499500
2000-10-10,20.008251190185547,20.835544884113585,19.732486625542865,20.621061333835947,11926200
2000-10-11,19.94696044921875,20.069522418184764,19.05838617421515,19.67119601904522,16885900
2000-10-12,18.537504196166992,19.732483805506682,18.3536611793455,19.67120279989952,14847200
2000-10-13,19.45671272277832,19.671196170116033,18.506857455997014,18.568138440950648,14143700
2000-10-16,19.395421981811523,19.94695056897204,18.99709577997337,19.701826752456256,8405600
2000-10-17,18.59877586364746,19.855035847847702,18.506854401388907,19.609911948491558,8318700
2000-10-18,18.077892303466797,18.69070221205889,15.871776632535255,16.42330555026814,29641500
2000-10-19,19.08902931213379,19.671198745409136,18.690702857787496,18.690702857787496,14981100
2000-10-20,18.813268661499023,19.303516704795413,18.690706650674926,18.966471175029145,7559300
2000-10-23,18.813268661499023,18.99711167773517,18.598785142556853,18.72134715338095,5240100
2000-10-24,19.64055824279785,19.763120228712346,18.690702851960513,18.721343348439138,10595900
2000-10-25,19.609914779663086,20.314646092057227,19.487352812290194,19.64055527150631,9256100
2000-10-26,19.609914779663086,20.06952215731144,19.058385926485062,19.946960189938547,10398700
2000-10-27,20.927448272705078,21.05001019523922,19.76311000863071,19.855031450531317,9867500
2000-10-30,21.448347091674805,21.540268579210554,20.98873965399606,20.98873965399606,7884900
2000-10-31,22.306272506713867,22.520755896201504,21.63218185403845,21.96922718037616,13186900
2000-11-01,22.39820098876953,22.459481976426904,21.816031606024495,22.306279507283474,8789400
2000-11-02,22.306272506713867,22.796520254114174,22.24499153828883,22.398193959351424,6435700
2000-11-03,21.785388946533203,22.33691778062265,21.632186492619468,22.33691778062265,5879800
2000-11-06,22.306272506713867,22.398193959351424,21.846665243526083,21.999867664588677,4568100
2000-11-07,22.030517578125,22.24500105941412,21.877315091489915,22.12243907010605,4101800
2000-11-08,21.35641098022461,22.030501427233133,21.20320860590449,22.030501427233133,5754400
2000-11-09,21.63218879699707,21.724110279137285,20.866176445828618,21.111300398202523,6306500
2000-11-10,20.98873519897461,21.846668900538535,20.98873519897461,21.387061560415003,4465600
2000-11-13,20.651695251464844,20.896819230710715,19.97760430853869,20.529133261841906,6041800
2000-11-14,20.866172790527344,21.17257767731923,20.467846437697894,20.9887347452441,6506300
2000-11-15,19.97760581970215,20.988742310576644,19.91632482025521,20.62105631389501,8300500
2000-11-16,20.03888511657715,20.46785207625923,19.885682630976408,20.03888511657715,6940400
2000-11-17,19.426071166992188,20.100161964584977,19.18094724059481,20.069521473785304,8358900
2000-11-20,18.905183792114258,19.57927462424799,18.690700345526253,19.487353147138847,7421300
2000-11-21,18.966466903686523,19.27287186174285,18.506859466602034,18.905185912075257,6202100
2000-11-22,18.35365104675293,18.813258335068948,18.139167645538787,18.78261784918121,6600100
2000-11-24,19.180952072143555,19.211592570661356,18.53750160326973,18.598782600305334,3835500
2000-11-27,19.30351448059082,19.701840969872855,19.211592983064197,19.334154979766364,10451600
2000-11-28,18.629419326782227,19.67119606545097,18.353654895958147,19.33415064999932,13168300
2000-11-29,18.59877586364746,18.90518073784264,18.231090014613244,18.323011476871798,9867200
2000-11-30,18.077892303466797,18.7519832029181,17.373160908585888,18.23109478061482,15472400
2000-12-01,18.292375564575195,18.966466456402088,18.169813584243034,18.200454079326075,9448300
2000-12-04,18.59877586364746,18.813259275584088,18.077887577515654,18.323011476871798,6819200
2000-12-05,20.253366470336914,20.314647458144286,18.660060787345206,18.935825232478386,13818600
2000-12-06,19.64055824279785,21.203223563207665,19.15031029913987,20.222727675891704,19776900
2000-12-07,19.211591720581055,19.82440166382128,18.782624760312896,19.3341537092291,9650300
2000-12-08,19.609914779663086,20.038881665468217,19.426071828603746,19.763117238879204,8411700
2000-12-11,20.835535049438477,20.896816034878004,19.640555833367742,19.732477311527028,9131000
2000-12-12,21.080663681030273,21.41770917593047,20.559775188911793,20.835539684739224,7843400
2000-12-13,21.816028594970703,21.907950063769736,21.387061740575213,21.5402641885736,10288900
2000-12-14,21.01937484741211,21.54026314538005,20.284003132633842,20.74361045437026,16122600
2000-12-15,21.54026985168457,21.54026985168457,20.529133429059264,20.59041442436989,11412000
2000-12-18,22.2449893951416,22.2449893951416,21.478977363628463,21.57089880741004,13271000
2000-12-19,21.96923828125,22.520767275758367,21.540271285521268,21.93859778155509,13078000
2000-12-20,21.32579231262207,21.969242942744287,21.203230287836885,21.969242942744287,6853300
2000-12-21,22.1530818939209,22.42884639882448,21.29514787866532,21.29514787866532,8796400
2000-12-22,22.367551803588867,22.735237586661558,22.06114698436162,22.275630357820692,7098600
2000-12-26,22.428842544555664,22.673966506791245,22.153078087040637,22.36756155399677,4832200
2000-12-27,22.735248565673828,22.7965295591123,21.969236147692904,22.091798134569853,7452200
2000-12-28,23.011011123657227,23.256135077038394,22.52076321689489,22.643325193585472,6397400
2000-12-29,22.275634765625,23.317411357139786,21.724105981881877,23.011006477282496,9657000
2001-01-02,21.570913314819336,21.96923983909867,21.233867794275284,21.877318333495747,7803200
2001-01-03,25.000619888305664,25.12407973960594,21.327689312122487,21.451149163422762,21303200
2001-01-04,25.67966079711914,26.6673400585468,25.09322623564647,25.432740981762226,26409800
2001-01-05,24.167266845703125,25.432730371467912,23.858617205272687,25.06235080295139,16215700
2001-01-08,24.32158851623535,24.753697956879126,23.858614115545592,24.198128676051418,9938300
2001-01-09,24.043800354003906,24.691964420029684,23.642555932178425,24.630234508979612,7285100
2001-01-10,25.15494155883789,25.52532106645268,24.167262871865113,24.44504750257621,10857000
2001-01-11,26.72906494140625,26.790794883534208,25.247546330335233,25.247546330335233,16077700
2001-01-12,26.327817916870117,26.69819753586477,25.864843393126797,26.66733256761522,8946800
2001-01-16,26.266080856323242,27.006839893399338,25.926566297663364,26.420405655714095,10508500
2001-01-17,26.173490524291992,26.69819493338747,25.74138101091925,26.142625559051083,10317300
2001-01-18,25.401865005493164,25.61791975037585,24.969755515727787,25.432729969047834,13565600
2001-01-19,24.96976661682129,25.525336207801246,24.59938688950132,25.062361548651282,10789100
2001-01-22,25.12409019470215,25.77225468375466,24.722845511002976,24.969765316356312,10581500
2001-01-23,25.52533721923828,25.710527090236383,24.753712756746193,24.753712756746193,8794600
2001-01-24,26.29694938659668,26.42040924287178,25.803109961496272,26.0191647099777,9316500
2001-01-25,26.20435905456543,26.605603657285513,25.556194696325296,26.173494085125423,8347100
2001-01-26,26.759931564331055,26.914256429177254,26.050037186038534,26.389551888700176,7967800
2001-01-29,27.22041893005371,27.654997997491517,26.756210713280822,26.76114827688759,9494400
2001-01-30,27.64512825012207,27.743896502833678,26.978445841052228,27.21054906849962,9452800
2001-01-31,27.15622901916504,28.311813272828395,26.914246887976446,27.89698810782494,13130800
2001-02-01,27.58094024658203,27.58094024658203,26.425355534875646,27.15623978317586,9174100
2001-02-02,26.983383178710938,27.32413355350392,26.810540150807046,27.161165655325064,7075200
2001-02-05,26.963640213012695,27.136485195671483,26.519185722994006,26.91919457562598,5273700
2001-02-06,25.817922592163086,26.8944926083087,25.67964816640603,26.67226450702217,7560200
2001-02-07,25.84261703491211,26.420408236013483,25.620388925316263,25.85249216525163,7988800
2001-02-08,25.521623611450195,26.19818314862477,25.447546938423525,25.842620016101694,5730800
2001-02-09,25.65496253967285,25.97595708608938,25.21050623374449,25.526563214027682,5490500
2001-02-12,25.951261520385742,26.222872828553083,25.521621746235656,25.91175534581401,5246300
2001-02-13,25.254955291748047,26.519185268300706,25.23520125683743,25.946331442832,7334700
2001-02-14,25.27963638305664,25.62038675012288,25.136424399118436,25.556187105279612,6835100
2001-02-15,25.240121841430664,26.050017828914076,25.136416061438847,25.373458651640306,7408400
2001-02-16,25.67471694946289,25.679654515668837,24.815435373314596,24.889512053341395,7364800
2001-02-20,24.667278289794922,25.975951563280383,24.509249833252134,25.674711113141054,9073500
2001-02-21,23.38329315185547,24.741351404016715,23.21538769259799,24.173437265239706,9835100
2001-02-22,23.852447509765625,23.852447509765625,22.41537463791836,23.58083616111923,12409800
2001-02-23,23.235143661499023,23.82775132511072,22.815380920191643,23.235143661499023,9708100
2001-02-26,23.97591781616211,24.346297602870635,23.116637765953776,23.70430634934566,8783500
2001-02-27,23.506763458251953,24.583333902693138,23.136383770040954,24.173448027340857,11744300
2001-02-28,23.04254150390625,23.704286236701396,22.37091975911746,23.649963612660034,10510600
2001-03-01,22.77093505859375,22.840072273248474,22.11412775167825,22.519075909382614,10551800
2001-03-02,22.617847442626953,23.506758115527944,22.316605063267332,22.51907917144949,7559700
2001-03-05,23.091930389404297,23.185761084619475,22.37092529022937,22.667230071756624,5988200
2001-03-06,23.684545516967773,24.173447524122164,23.457379765050913,23.827759445551717,6844500
2001-03-07,24.815431594848633,24.914199858562892,23.714169881477304,23.9018293941496,7296600
2001-03-08,24.810501098632812,25.279647188215108,24.593210479779394,24.815438665493808,7064400
2001-03-09,24.173439025878906,24.59320176267161,23.60552296189084,24.49443350582397,6377600
2001-03-12,22.464752197265625,23.630211446430938,22.464752197265625,23.457368432572064,8549500
2001-03-13,23.407987594604492,23.605522218228884,22.519075194827607,23.0869912409242,7065900
2001-03-14,21.60547637939453,22.701800583648893,21.427693872342683,22.22277570452009,16205000
2001-03-15,22.351167678833008,22.691918028780275,22.099310444558903,22.173387099029416,8561300
2001-03-16,22.015371322631836,22.6672394750255,21.78820366406843,22.35118053351308,10739300
2001-03-19,22.29684829711914,22.42030813955314,21.06224987277916,21.926468769817145,9742500
2001-03-20,21.032615661621094,22.449933911617094,20.98817004969138,22.449933911617094,10213200
2001-03-21,19.85235023498535,21.29930026341889,19.778273549139225,21.131394741502934,12026300
2001-03-22,19.215288162231445,19.78320414253024,18.558482836101284,19.77826469429945,15668200
2001-03-23,20.598039627075195,20.69187031283956,19.65974595636541,19.90172619219966,10763200
2001-03-26,20.795578002929688,21.230157214266796,20.56841232485378,20.815332031592252,8319900
2001-03-27,21.412879943847656,21.432633974977133,20.296801675057477,20.795580599912235,12254000
2001-03-28,21.012866973876953,21.40793813366477,20.71656407499806,21.08694364052062,7315300
2001-03-29,21.235095977783203,21.358555838119152,20.75113355132804,21.13632771274485,6688200
2001-03-30,22.173391342163086,22.222774532028417,21.185712474072936,21.309172332584204,8463000
2001-04-02,22.02522850036621,22.42030138419557,21.556082747551315,21.975845331811104,8743100
2001-04-03,20.54371452331543,21.82769785842731,20.494331345900438,21.788189809417347,9050300
2001-04-04,20.160335540771484,20.787700023110528,19.523010751483977,20.613432638953025,11634000
2001-04-05,21.1611270904541,21.395144868429803,20.54371925256205,20.563636063319898,8644900
2001-04-06,20.11054039001465,21.161128484559306,19.66740176800218,20.713009709843472,9789600
2001-04-09,20.12547492980957,20.703051022779462,19.866563997654744,19.866563997654744,7386400
2001-04-10,21.559452056884766,21.56443220885536,20.528780926061014,20.613426415217983,7962300
2001-04-11,22.276439666748047,22.80422175827798,21.93288139273723,22.032463528673283,9898000
2001-04-12,22.590116500854492,22.779322332930004,21.907982134402626,22.032459305620822,6740700
